29/07/2021;450;A;PYG;0,00073460;0,00073490;6896,81000000;6898,49000000
29/07/2021;460;A;UAH;0,18850000;0,18880000;26,84980000;26,89040000
29/07/2021;470;A;JPY;0,04626000;0,04627000;109,54000000;109,55000000
29/07/2021;482;A;GEL;1,61390000;1,63490000;3,10000000;3,14000000
29/07/2021;490;A;ALL;0,04935000;0,04962000;102,15000000;102,68000000
29/07/2021;495;A;HNL;0,21310000;0,21410000;23,67500000;23,77500000
29/07/2021;500;A;SLL;0,00048920;0,00049900;10156,00000000;10360,00000000
29/07/2021;503;A;MDL;0,28320000;0,28480000;17,79500000;17,89500000
29/07/2021;506;A;RON;1,22290000;1,22470000;4,13840000;4,14400000
29/07/2021;510;A;BGN;3,07850000;3,07930000;1,64590000;1,64610000
29/07/2021;530;B;GIP;7,05920000;7,06510000;1,39300000;1,39400000
29/07/2021;535;A;EGP;0,32200000;0,32340000;15,67000000;15,74000000
29/07/2021;540;B;GBP;7,07690000;7,07880000;1,39650000;1,39670000
29/07/2021;545;B;FKP;7,05920000;7,06510000;1,39300000;1,39400000
29/07/2021;560;A;LBP;0,00333700;0,00336700;1505,50000000;1518,50000000
29/07/2021;570;B;SHP;7,07890000;7,08480000;1,39690000;1,39790000
29/07/2021;575;A;SYP;0,00201700;0,00201900;2510,00000000;2513,00000000
29/07/2021;585;A;SZL;0,34800000;0,34830000;14,55100000;14,56000000
29/07/2021;603;A;LSL;0,34790000;0,34840000;14,54500000;14,56500000
29/07/2021;608;A;TMT;1,44790000;1,45220000;3,49000000;3,50000000
29/07/2021;622;A;MZN;0,07796000;0,08051000;62,95000000;65,00000000
29/07/2021;625;A;ERN;0,33450000;0,33790000;15,00000000;15,15000000
29/07/2021;630;A;NGN;0,01230000;0,01233000;411,00000000;412,00000000
29/07/2021;635;A;AOA;0,00773700;0,00792200;639,75000000;655,00000000
29/07/2021;640;A;TWD;0,18160000;0,18180000;27,88200000;27,91200000
29/07/2021;642;A;TRY;0,59880000;0,59960000;8,45330000;8,46330000
29/07/2021;660;A;PEN;1,28920000;1,29390000;3,91700000;3,93070000
29/07/2021;665;A;BTN;0,06822000;0,06823000;74,27700000;74,28200000
29/07/2021;670;A;MRO;0,01412000;0,01424000;356,00000000;359,00000000
29/07/2021;671;A;MRU;0,13950000;0,14110000;35,93000000;36,33000000
29/07/2021;680;B;TOP;2,18010000;2,31210000;0,43020000;0,45620000
29/07/2021;685;A;MOP;0,63200000;0,63310000;8,00600000;8,01800000
29/07/2021;706;A;ARS;0,05241000;0,05243000;96,67000000;96,69000000
29/07/2021;715;A;CLP;0,00666100;0,00666500;760,44000000;760,74000000
29/07/2021;720;A;COP;0,00132100;0,00132300;3832,03000000;3836,03000000
29/07/2021;725;A;CUP;0,21120000;0,21120000;24,00000000;24,00000000
29/07/2021;730;A;DOP;0,08878000;0,08898000;56,96000000;57,08000000
29/07/2021;735;A;PHP;0,10100000;0,10110000;50,14800000;50,16800000
29/07/2021;741;A;MXN;0,25510000;0,25530000;19,85400000;19,86450000
29/07/2021;745;A;UYU;0,11560000;0,11570000;43,79000000;43,82000000
29/07/2021;755;B;BWP;0,45860000;0,46170000;0,09050000;0,09110000
29/07/2021;760;A;MWK;0,00618300;0,00629900;804,55000000;819,55000000
29/07/2021;766;A;ZMW;0,26260000;0,26330000;19,25000000;19,30000000
29/07/2021;770;A;GTQ;0,65300000;0,65480000;7,74000000;7,76000000
29/07/2021;775;A;MMK;0,00307100;0,00308700;1642,00000000;1650,00000000
29/07/2021;778;B;PGK;1,40630000;1,48240000;0,27750000;0,29250000
29/07/2021;779;A;HRK;0,80170000;0,80220000;6,31760000;6,32090000
29/07/2021;780;A;LAK;0,00052690;0,00053360;9497,90000000;9618,39000000
29/07/2021;785;A;ZAR;0,34810000;0,34830000;14,55090000;14,55930000
29/07/2021;795;A;CNY;0,78490000;0,78500000;6,45620000;6,45660000
29/07/2021;796;A;CNH;0,78440000;0,78460000;6,45970000;6,46030000
29/07/2021;800;A;QAR;1,39140000;1,39240000;3,64000000;3,64200000
29/07/2021;805;A;OMR;13,16260000;13,16420000;0,38500000;0,38500000
29/07/2021;810;A;YER;0,01978000;0,02058000;246,25000000;256,25000000
29/07/2021;815;A;IRR;0,00012070;0,00012070;42000,00000000;42000,00000000
29/07/2021;820;A;SAR;1,35110000;1,35140000;3,75040000;3,75060000
29/07/2021;825;A;KHR;0,00124200;0,00124800;4061,00000000;4081,00000000
29/07/2021;828;A;MYR;1,19520000;1,19620000;4,23700000;4,24000000
29/07/2021;830;A;RUB;0,06939000;0,06941000;73,01490000;73,02820000
29/07/2021;831;A;BYN;2,01870000;2,02480000;2,50310000;2,51030000
29/07/2021;835;A;TJS;0,44070000;0,44810000;11,31000000;11,50000000
29/07/2021;840;A;MUR;0,11720000;0,11800000;42,95000000;43,25000000
29/07/2021;845;A;NPR;0,04263000;0,04264000;118,86000000;118,87000000
29/07/2021;850;A;SCR;0,31640000;0,34540000;14,67460000;16,01600000
29/07/2021;855;A;LKR;0,02534000;0,02547000;199,00000000;200,00000000
29/07/2021;860;A;INR;0,06825000;0,06826000;74,24500000;74,25100000
29/07/2021;865;A;IDR;0,00034990;0,00035000;14480,00000000;14485,00000000
29/07/2021;870;A;MVR;0,32690000;0,32870000;15,42000000;15,50000000
29/07/2021;875;A;PKR;0,03109000;0,03138000;161,50000000;163,00000000
29/07/2021;880;A;ILS;1,56270000;1,56420000;3,24010000;3,24290000
29/07/2021;892;A;KGS;0,05973000;0,05978000;84,78600000;84,84030000
29/07/2021;893;A;UZS;0,00047670;0,00047720;10620,00000000;10630,00000000
29/07/2021;905;A;BDT;0,05941000;0,05996000;84,52000000;85,30000000
29/07/2021;912;B;WST;1,91960000;2,01610000;0,37880000;0,39780000
29/07/2021;913;A;KZT;0,01190000;0,01192000;425,23000000;425,96000000
