11/08/2021;450;A;PYG;0,00075130;0,00075240;6913,34000000;6921,96000000
11/08/2021;460;A;UAH;0,19430000;0,19450000;26,74490000;26,76090000
11/08/2021;470;A;JPY;0,04708000;0,04709000;110,46000000;110,47000000
11/08/2021;482;A;GEL;1,66690000;1,68870000;3,08000000;3,12000000
11/08/2021;490;A;ALL;0,05025000;0,05047000;103,05000000;103,50000000
11/08/2021;495;A;HNL;0,21860000;0,21950000;23,69400000;23,79400000
11/08/2021;500;A;SLL;0,00050010;0,00051020;10195,00000000;10400,00000000
11/08/2021;503;A;MDL;0,29310000;0,29480000;17,64450000;17,74450000
11/08/2021;506;A;RON;1,24180000;1,24290000;4,18480000;4,18820000
11/08/2021;510;A;BGN;3,12040000;3,12110000;1,66650000;1,66670000
11/08/2021;530;B;GIP;7,18740000;7,19340000;1,38200000;1,38300000
11/08/2021;535;A;EGP;0,33020000;0,33240000;15,65000000;15,75000000
11/08/2021;540;B;GBP;7,21080000;7,21210000;1,38650000;1,38660000
11/08/2021;545;B;FKP;7,18740000;7,19340000;1,38200000;1,38300000
11/08/2021;560;A;LBP;0,00342400;0,00345400;1505,70000000;1518,70000000
11/08/2021;570;B;SHP;7,20870000;7,21160000;1,38610000;1,38650000
11/08/2021;575;A;SYP;0,00206900;0,00207100;2511,00000000;2514,00000000
11/08/2021;585;A;SZL;0,35470000;0,35500000;14,65300000;14,66300000
11/08/2021;603;A;LSL;0,35450000;0,35500000;14,65000000;14,67000000
11/08/2021;608;A;TMT;1,48590000;1,49030000;3,49000000;3,50000000
11/08/2021;622;A;MZN;0,08122000;0,08252000;63,03000000;64,03000000
11/08/2021;625;A;ERN;0,33400000;0,34510000;15,07000000;15,57000000
11/08/2021;630;A;NGN;0,01262000;0,01266000;411,00000000;412,00000000
11/08/2021;635;A;AOA;0,00807600;0,00815300;638,00000000;644,00000000
11/08/2021;640;A;TWD;0,18670000;0,18700000;27,82000000;27,85000000
11/08/2021;642;A;TRY;0,60000000;0,60070000;8,65920000;8,66720000
11/08/2021;660;A;PEN;1,27040000;1,27120000;4,09150000;4,09360000
11/08/2021;665;A;BTN;0,06990000;0,06991000;74,39600000;74,40400000
11/08/2021;670;A;MRO;0,01449000;0,01461000;356,00000000;359,00000000
11/08/2021;671;A;MRU;0,14320000;0,14480000;35,93000000;36,33000000
11/08/2021;680;B;TOP;2,23990000;2,37540000;0,43070000;0,45670000
11/08/2021;685;A;MOP;0,64850000;0,64920000;8,01200000;8,02000000
11/08/2021;706;A;ARS;0,05358000;0,05359000;97,05000000;97,06000000
11/08/2021;715;A;CLP;0,00672000;0,00672400;773,57000000;773,87000000
11/08/2021;720;A;COP;0,00131700;0,00131800;3945,44000000;3949,44000000
11/08/2021;721;B;COU;0,37190000;0,37190000;0,07150000;0,07150000
11/08/2021;725;A;CUP;0,21670000;0,21670000;24,00000000;24,00000000
11/08/2021;730;A;DOP;0,09118000;0,09138000;56,92000000;57,04000000
11/08/2021;735;A;PHP;0,10300000;0,10310000;50,46700000;50,48700000
11/08/2021;741;A;MXN;0,26050000;0,26100000;19,93210000;19,96260000
11/08/2021;745;A;UYU;0,11930000;0,11940000;43,56000000;43,59000000
11/08/2021;755;B;BWP;0,46700000;0,46920000;0,08980000;0,09020000
11/08/2021;760;A;MWK;0,00634200;0,00646500;804,55000000;820,05000000
11/08/2021;766;A;ZMW;0,26900000;0,26980000;19,28000000;19,33000000
11/08/2021;770;A;GTQ;0,67170000;0,67200000;7,74000000;7,74300000
11/08/2021;775;A;MMK;0,00315200;0,00316800;1642,00000000;1650,00000000
11/08/2021;778;B;PGK;1,44320000;1,48240000;0,27750000;0,28500000
11/08/2021;779;A;HRK;0,81380000;0,81450000;6,38550000;6,39030000
11/08/2021;780;A;LAK;0,00053860;0,00054440;9553,85000000;9655,84000000
11/08/2021;785;A;ZAR;0,35470000;0,35490000;14,65410000;14,66280000
11/08/2021;795;A;CNY;0,80260000;0,80290000;6,47830000;6,48000000
11/08/2021;796;A;CNH;0,80290000;0,80310000;6,47650000;6,47710000
11/08/2021;800;A;QAR;1,42800000;1,42890000;3,64000000;3,64200000
11/08/2021;805;A;OMR;13,50480000;13,51340000;0,38490000;0,38510000
11/08/2021;810;A;YER;0,02026000;0,02109000;246,68000000;256,68000000
11/08/2021;815;A;IRR;0,00012380;0,00012380;42000,00000000;42000,00000000
11/08/2021;820;A;SAR;1,38670000;1,38690000;3,75020000;3,75040000
11/08/2021;825;A;KHR;0,00127300;0,00127900;4067,00000000;4087,00000000
11/08/2021;828;A;MYR;1,22600000;1,22730000;4,23800000;4,24200000
11/08/2021;830;A;RUB;0,07053000;0,07055000;73,72200000;73,73680000
11/08/2021;831;A;BYN;2,05990000;2,06770000;2,51550000;2,52470000
11/08/2021;835;A;TJS;0,45860000;0,45990000;11,31000000;11,34000000
11/08/2021;840;A;MUR;0,12190000;0,12280000;42,35000000;42,65000000
11/08/2021;845;A;NPR;0,04366000;0,04368000;119,09000000;119,11000000
